gene.locus,maternal,zygotic,MZ
evm.TU.scaffold_4.520,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.521,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.522,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.523,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.524,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.525,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.527,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.528,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.529,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.530,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.531,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.533,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.534,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.535,FALSE,FALSE,neither
evm.TU.scaffold_4.536,FALSE,FALSE,neither
evm.TU.scaffold_4.537,FALSE,FALSE,neither
evm.TU.scaffold_4.538,FALSE,FALSE,neither
evm.TU.scaffold_4.539,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.54,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.540,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.541,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.542,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.543,FALSE,TRUE,zygotic
evm.TU.scaffold_4.544,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.545,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.546,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.547,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.548,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.549,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.55,TRUE,FALSE,maternal
evm.TU.scaffold_4.550,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.551,FALSE,FALSE,neither
evm.TU.scaffold_4.552,FALSE,FALSE,neither
evm.TU.scaffold_4.553,FALSE,FALSE,neither
evm.TU.scaffold_4.554,FALSE,FALSE,neither
evm.TU.scaffold_4.555,FALSE,FALSE,neither
evm.TU.scaffold_4.556,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.557,FALSE,FALSE,neither
evm.TU.scaffold_4.558,FALSE,FALSE,neither
evm.TU.scaffold_4.559,FALSE,FALSE,neither
evm.TU.scaffold_4.56,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.560,FALSE,FALSE,neither
evm.TU.scaffold_4.561,FALSE,FALSE,neither
evm.TU.scaffold_4.562_evm.TU.scaffold_4.563,TRUE,FALSE,maternal
evm.TU.scaffold_4.564,FALSE,FALSE,neither
evm.TU.scaffold_4.565,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.566,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.567,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.568,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.569,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.570,FALSE,FALSE,neither
evm.TU.scaffold_4.571_evm.TU.scaffold_4.574,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.572,FALSE,FALSE,neither
evm.TU.scaffold_4.573,FALSE,FALSE,neither
evm.TU.scaffold_4.575,FALSE,FALSE,neither
evm.TU.scaffold_4.576,FALSE,FALSE,neither
evm.TU.scaffold_4.578,FALSE,FALSE,neither
evm.TU.scaffold_4.579,FALSE,FALSE,neither
evm.TU.scaffold_4.58,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.580,FALSE,FALSE,neither
evm.TU.scaffold_4.581,FALSE,FALSE,neither
evm.TU.scaffold_4.582,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.583,FALSE,FALSE,neither
evm.TU.scaffold_4.584,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.585,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.586,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.587,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.588,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.589,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.59,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.591,FALSE,FALSE,neither
evm.TU.scaffold_4.592,FALSE,FALSE,neither
evm.TU.scaffold_4.593,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.594,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.595,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.596,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.597,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.598,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.599,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.60,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.600,FALSE,FALSE,neither
evm.TU.scaffold_4.601,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.602,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.603,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.604,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.605,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.606,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.607,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.608,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.61,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.610,FALSE,FALSE,neither
evm.TU.scaffold_4.612,FALSE,FALSE,neither
evm.TU.scaffold_4.613,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.614,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.615,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.616,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.617,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.618,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.619,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_4.62,FALSE,FALSE,neither
evm.TU.scaffold_4.620,TRUE,TRUE,maternal zygotic
